latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,nearest_city,place_type
26.88,96.18,10.0,3.5,ml,,,,,,in_Zm1EWm9nMGpWeTRDY0d4cVJtVFJtQT09,2020-12-12T15:30:00.000Z,"Kachin, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1607786298,1607785897,1,,,2020-12-12 15:11:37,2020-12-12 21:41:37,Saigang,Nanyun,town
18.588,97.386,2.0,2.5,ml,,,,,,th_7103,2020-12-12T14:19:05.000Z,"Kayah State, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1607783326,1607782745,0,,,2020-12-12 14:19:05,2020-12-12 20:49:05,Kayah,Ho Gyit,village
23.0402,94.1961,75.57,4.2,mb,,128.0,1.187,0.82,us,us7000crma,2020-12-16T23:05:14.040Z,,"54km ENE of Falam, Myanmar",MM,Asia,earthquake,1608159955,1607746450,0,,,2020-12-12 04:14:10,2020-12-12 10:44:10,Saigang,Sa Khan Gyi,village
20.712,100.125,2.0,2.0,ml,,,,,,th_7100,2020-12-10T21:01:12.000Z,Tar Kyant,Myanmar,MM,Asia,earthquake,1607642445,1607634072,0,,,2020-12-10 21:01:12,2020-12-11 03:31:12,Shan,Tar Kyant,village
17.018,98.266,1.0,2.0,ml,,,,,,th_7099,2020-12-10T18:21:48.000Z,"Kayin State, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1607625563,1607624508,0,,,2020-12-10 18:21:48,2020-12-11 00:51:48,Kayin,Ta Moe Khee Ta,village
26.54,96.66,145.0,3.6,ml,,,,,,in_dC9PUEFnTXNYT25jeW1IcTVMaHQ1QT09,2020-12-09T19:05:00.000Z,"Kachin, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1607540348,1607540059,1,,,2020-12-09 18:54:19,2020-12-10 01:24:19,Kachin,Shin Long Gar,village
24.98,95.0,28.0,3.3,ml,,,,,,in_Ymp5cjJHeXkrdzd3NEVkczIvenB4Zz09,2020-12-09T16:15:00.000Z,,"52km E of Ukhrul, Manipur, India",MM,Asia,earthquake,1607530212,1607529935,0,,,2020-12-09 16:05:35,2020-12-09 22:35:35,Saigang,Khaw Kyu Wa,village
22.19,94.38,91.0,5.1,mb,,,,,,gfz2020ybgl,2020-12-08T08:11:00.000Z,"Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1607405051,1607404475,1,,,2020-12-08 05:14:35,2020-12-08 11:44:35,Saigang,Kant That,village
21.801,93.47,10.0,3.7,ml,,,,,,th_7094,2020-12-06T14:39:12.000Z,"Chin State, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1607266512,1607265552,0,,,2020-12-06 14:39:12,2020-12-06 21:09:12,Chin,Tingsi,village
21.561,99.239,5.0,3.7,ml,,,,,,th_7089,2020-12-06T09:59:26.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1607249342,1607248766,0,,,2020-12-06 09:59:26,2020-12-06 16:29:26,Shan,Nam Pwe,village
21.599,99.258,5.0,3.8,ml,,,,,,th_7088,2020-12-05T20:37:35.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1607201428,1607200655,0,,,2020-12-05 20:37:35,2020-12-06 03:07:35,Shan,Wan Mai Pin Sar,village
21.213,99.7,1.0,2.2,ml,,,,,,th_7084,2020-12-03T17:09:09.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1607015910,1607015349,0,,,2020-12-03 17:09:09,2020-12-03 23:39:09,Shan,Kaw Hpang Pang,village
