latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,nearest_city
19.027,96.469,10.0,2.9,ml,,,,,,th_7414,2021-05-08T02:52:01.000Z,Yone Min Aing,Myanmar,MM,Asia,earthquake,1620443611,1620442321,0,,"19.03,96.47",2021-05-08 02:52:01,2021-05-08 09:22:01,Bago,Taungoo
20.771,98.673,12.0,3.8,ml,,,,,,th_7412,2021-05-07T00:23:39.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1620347600,1620347019,0,,"20.77,98.67",2021-05-07 00:23:39,2021-05-07 06:53:39,Shan,Kengtung
21.559,98.582,10.0,2.7,ml,,,,,,th_7411,2021-05-05T18:16:10.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1620239792,1620238570,0,,"21.56,98.58",2021-05-05 18:16:10,2021-05-06 00:46:10,Shan,Kengtung
25.13,94.87,50.0,3.9,ml,,,,,,ems_202105_980048_a2594,2021-05-05T07:40:00.000Z,"Sagaing Region, Myanmar (Burma)",Myanmar-india Border Region,MM,Asia,earthquake,1620200488,1620199191,0,,"25.13,94.87",2021-05-05 07:19:51,2021-05-05 13:49:51,Saigang,Kalay
23.79,93.92,10.0,3.2,ml,,,,,,ems_202105_979894_a2393,2021-05-04T21:00:00.000Z,"Chin State, Myanmar (Burma)",Myanmar-india Border Region,MM,Asia,earthquake,1620162092,1620161388,0,,"23.79,93.92",2021-05-04 20:49:48,2021-05-05 03:19:48,Chin,Kalay
23.43,94.11,93.0,3.9,ml,,,,,,ems_202105_979502_a2394,2021-05-04T02:55:00.000Z,"Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1620096981,1620081888,0,,"23.43,94.11",2021-05-03 22:44:48,2021-05-04 05:14:48,Saigang,Kalay
25.9,95.21,54.0,3.5,ml,,,,,,ems_202105_979280_a2595,2021-05-03T10:56:00.000Z,Ning Shet,Myanmar,MM,Asia,earthquake,1620039398,1620038489,0,,"25.90,95.21",2021-05-03 10:41:29,2021-05-03 17:11:29,Saigang,Myitkyina
20.629,99.917,1.0,1.8,ml,,,,,,th_7407,2021-05-03T06:08:53.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1620022777,1620022133,0,,"20.63,99.92",2021-05-03 06:08:53,2021-05-03 12:38:53,Shan,Kengtung
14.474,98.05,7.0,2.1,ml,,,,,,th_7404,2021-05-02T02:54:56.000Z,"Tanintharyi Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1619932574,1619924096,0,,"14.47,98.05",2021-05-02 02:54:56,2021-05-02 09:24:56,Tanitharyi,Dawei
15.76,96.58,12.0,4.1,ml,,,,,,th_7403,2021-05-01T08:15:28.000Z,Myanmar (Burma),Near South Coast of Myanmar,MM,Asia,earthquake,1619857801,1619856928,0,,"15.76,96.58",2021-05-01 08:15:28,2021-05-01 14:45:28,,Yangon
15.485,96.198,10.0,3.4,ml,,,,,,th_7402,2021-05-01T00:27:45.000Z,Myanmar (Burma),์Near South Coast of Myanmar,MM,Asia,earthquake,1619831396,1619828865,0,,"15.49,96.20",2021-05-01 00:27:45,2021-05-01 06:57:45,,Yangon
15.659,96.02,10.0,3.9,ml,,,,,,th_7401,2021-05-01T00:25:43.000Z,Myanmar (Burma),์Near South Coast of Myanmar,MM,Asia,earthquake,1619830487,1619828743,0,,"15.66,96.02",2021-05-01 00:25:43,2021-05-01 06:55:43,,Yangon
