latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,nearest_city
21.965,99.147,39.4,4.0,mb,,,,0.8,us,usp00071p4,2014-11-07T00:58:30.705Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1995-08-10 10:19:41,1995-08-10 16:49:41,Shan,Kengtung
21.931,99.218,33.0,4.1,mb,,,,1.1,us,usp00071j4,2014-11-07T00:58:30.050Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1995-08-07 03:27:16,1995-08-07 09:57:16,Shan,Kengtung
27.138,96.832,33.0,4.6,mb,,,,1.2,us,usp000740b,2014-11-07T00:58:47.229Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,1995-09-26 04:56:56,1995-09-26 11:26:56,Saigang,Putao
28.967,97.595,33.0,4.6,mb,,,,1.3,us,usp00073xv,2014-11-07T00:58:46.802Z,,Xizang-India-Myanmar border region,MM,Asia,earthquake,0,0,1,,,1995-09-24 22:51:52,1995-09-25 05:21:52,,Putao
25.396,96.625,17.6,4.8,mb,,,,1.0,us,usp00073nj,2014-11-07T00:58:45.555Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1995-09-20 17:26:33,1995-09-20 23:56:33,Kachin,Myitkyina
21.504,93.543,48.3,4.2,mb,,,,1.0,us,usp000735c,2014-11-07T00:58:42.513Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1995-09-09 18:22:36,1995-09-10 00:52:36,Chin,Hakha
27.094,96.68,33.0,4.3,mb,,,,1.4,us,usp00072yd,2014-11-07T00:58:41.342Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,1995-09-05 16:19:17,1995-09-05 22:49:17,Saigang,Putao
23.867,93.083,33.0,4.5,mb,,,,0.8,us,usp000771m,2014-11-07T00:59:11.657Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,1995-11-18 03:41:38,1995-11-18 10:11:38,,Kalay
16.982,95.773,33.0,4.4,mb,,,,1.2,us,usp0007706,2014-11-07T00:59:11.488Z,,near the south coast of Myanmar,MM,Asia,earthquake,0,0,1,,,1995-11-17 07:05:44,1995-11-17 13:35:44,Ayeyarwady,Yangon
27.503,96.816,65.8,4.3,mb,,,,1.0,us,usp00076j7,2014-11-07T00:59:08.760Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,1995-11-09 19:35:46,1995-11-10 02:05:46,,Putao
22.823,94.456,91.2,4.3,mb,,,,1.3,us,usp00075eu,2014-11-07T00:58:59.490Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1995-10-19 22:42:34,1995-10-20 05:12:34,Saigang,Kalay
25.075,97.727,33.0,4.4,mb,,,,1.3,us,usp00074vm,2014-11-07T00:58:56.003Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,1995-10-09 17:48:23,1995-10-10 00:18:23,,Myitkyina
26.256,96.356,116.7,4.2,mb,,,,1.3,us,usp00074bn,2014-11-07T00:58:52.323Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1995-10-02 20:42:19,1995-10-03 03:12:19,Kachin,Myitkyina
26.852,96.059,33.0,5.1,mb,,,,1.0,us,usp00078v5,2014-11-07T00:59:25.719Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1995-12-12 05:42:32,1995-12-12 12:12:32,Saigang,Putao
24.397,94.599,100.0,4.0,mb,,,,0.4,us,usp00077xm,2014-11-07T00:59:18.648Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,1995-12-01 23:27:04,1995-12-02 05:57:04,Saigang,Kalay
